"CountyName","RegionName","Date","Price"
"New York","Upper West Side",2014-09-01,1328
"Kings","East New York",2014-09-01,265
"New York","Washington Heights",2014-09-01,501
"Queens","Astoria",2014-09-01,473
"Kings","Williamsburg",2014-09-01,759
"Kings","Bedford Stuyvesant",2014-09-01,471
"Kings","Flatbush",2014-09-01,409
"Kings","Crown Heights",2014-09-01,440
"Queens","Jamaica",2014-09-01,278
"New York","East Harlem",2014-09-01,809
"Kings","Bushwick",2014-09-01,453
"Kings","East Flatbush",2014-09-01,252
"Queens","Corona",2014-09-01,432
"Kings","Sunset Park",2014-09-01,497
"Kings","Borough Park",2014-09-01,401
"Kings","Bensonhurst",2014-09-01,453
"New York","Lower East Side",2014-09-01,1139
"Bronx","South Bronx",2014-09-01,202
"Queens","Flushing",2014-09-01,460
"Queens","South Ozone Park",2014-09-01,301
"Queens","Murray Hill",2014-09-01,436
"Queens","Forest Hills",2014-09-01,464
"Queens","Far Rockaway",2014-09-01,238
"Queens","Ridgewood",2014-09-01,401
"Queens","East Elmhurst",2014-09-01,324
"Queens","Jackson Heights",2014-09-01,377
"Kings","Flatlands",2014-09-01,299
"Queens","Ozone Park",2014-09-01,307
"Queens","Queens Village",2014-09-01,288
"Kings","Park Slope",2014-09-01,888
"Kings","Brownsville",2014-09-01,253
"Queens","Richmond Hill",2014-09-01,290
"Kings","Bay Ridge",2014-09-01,447
"Kings","Bath Beach",2014-09-01,431
"Queens","Bayside",2014-09-01,464
"Queens","Maspeth",2014-09-01,370
"New York","Hamilton Heights",2014-09-01,597
"Queens","Woodside",2014-09-01,412
"Queens","Sunnyside",2014-09-01,434
"Kings","Coney Island",2014-09-01,309
"Queens","Rego Park",2014-09-01,411
"New York","Morningside Heights",2014-09-01,766
"Queens","Kew Gardens Hills",2014-09-01,372
"Bronx","Parkchester",2014-09-01,147
"Queens","Woodhaven",2014-09-01,287
"New York","Inwood",2014-09-01,506
"Kings","Dyker Heights",2014-09-01,477
"Queens","St. Albans",2014-09-01,252
"Queens","Hollis",2014-09-01,250
"Queens","Whitestone",2014-09-01,450
"Kings","Fort Greene",2014-09-01,895
"Kings","Greenwood",2014-09-01,749
"Kings","Greenpoint",2014-09-01,872
"Bronx","Kingsbridge",2014-09-01,234
"Queens","Rochdale",2014-09-01,282
"Queens","Glendale",2014-09-01,329
"Kings","Prospect Lefferts Gardens",2014-09-01,519
"Queens","Middle Village",2014-09-01,389
"Kings","Homecrest",2014-09-01,421
"Queens","Bellerose",2014-09-01,341
"New York","Clinton",2014-09-01,1319
"New York","Financial District",2014-09-01,1153
"Queens","Briarwood",2014-09-01,370
"Kings","Brighton Beach",2014-09-01,535
"Queens","Auburndale",2014-09-01,432
"Queens","Laurelton",2014-09-01,272
"Queens","Rosedale",2014-09-01,273
"Queens","Howard Beach",2014-09-01,270
"Queens","College Point",2014-09-01,383
"Kings","Marine Park",2014-09-01,374
"Queens","Douglaston-Little Neck",2014-09-01,460
"Kings","Clinton Hill",2014-09-01,729
"Queens","Fresh Meadows",2014-09-01,421
"Queens","Oakland Gardens",2014-09-01,447
"New York","West Village",2014-09-01,1670
"Queens","Kew Gardens",2014-09-01,362
"New York","Brooklyn Heights",2014-09-01,1017
"Kings","Wingate",2014-09-01,322
"Kings","Gowanus",2014-09-01,897
"Kings","Prospect Heights",2014-09-01,817
"Kings","New Utrecht",2014-09-01,466
"New York","Tribeca",2014-09-01,1656
"New York","Carnegie Hill",2014-09-01,1195
"Queens","Rockaway Park",2014-09-01,279
"New York","Tudor City",2014-09-01,1187
"New York","Battery Park",2014-09-01,1055
"Queens","Cambria Heights",2014-09-01,287
"Queens","Hillcrest",2014-09-01,406
"Queens","Jamaica Estates",2014-09-01,424
"Queens","Glen Oaks",2014-09-01,448
"Queens","Bay Terrace",2014-09-01,485
"Queens","Floral park",2014-09-01,425
"Kings","Boerum Hill",2014-09-01,894
"Queens","Jamaica Hills",2014-09-01,341
"Queens","Arverne",2014-09-01,209
"Kings","Georgetown",2014-09-01,347
"Kings","Downtown",2014-09-01,900
"Queens","Pomonok",2014-09-01,439
"Bronx","Clason Point",2014-09-01,241
"New York","Little Italy",2014-09-01,1483
"Kings","Windsor Terrace",2014-09-01,705
"Queens","Rockaway Beach",2014-09-01,254
"Queens","Springfield Gardens",2014-09-01,285
"Bronx","Country Club",2014-09-01,250
"Kings","Cobble Hill",2014-09-01,830
"Bronx","Woodlawn",2014-09-01,220
"Kings","Manhattan Beach",2014-09-01,544
"Kings","Gerritsen Beach",2014-09-01,334
"Queens","Holliswood",2014-09-01,363
"Queens","Belle Harbor",2014-09-01,328
"New York","Garment District",2014-09-01,1723
"Kings","Bergen Beach",2014-09-01,355
"Bronx","City Island",2014-09-01,295
"Kings","Columbia Street Waterfront District",2014-09-01,843
"Kings","DUMBO",2014-09-01,1045
"Queens","Utopia",2014-09-01,472
"Queens","Malba",2014-09-01,461
"Queens","Neponsit",2014-09-01,438
"New York","Upper West Side",2014-10-01,1334
"Kings","East New York",2014-10-01,269
"New York","Washington Heights",2014-10-01,511
"Queens","Astoria",2014-10-01,484
"Kings","Williamsburg",2014-10-01,768
"Kings","Bedford Stuyvesant",2014-10-01,479
"Kings","Flatbush",2014-10-01,414
"Kings","Crown Heights",2014-10-01,441
"Queens","Jamaica",2014-10-01,279
"New York","East Harlem",2014-10-01,813
"Kings","Bushwick",2014-10-01,465
"Kings","East Flatbush",2014-10-01,253
"Queens","Corona",2014-10-01,439
"Kings","Sunset Park",2014-10-01,498
"Kings","Borough Park",2014-10-01,400
"Kings","Bensonhurst",2014-10-01,455
"New York","Lower East Side",2014-10-01,1146
"Bronx","South Bronx",2014-10-01,202
"Queens","Flushing",2014-10-01,466
"Queens","South Ozone Park",2014-10-01,304
"Queens","Murray Hill",2014-10-01,439
"Queens","Forest Hills",2014-10-01,465
"Queens","Far Rockaway",2014-10-01,238
"Queens","Ridgewood",2014-10-01,406
"Queens","East Elmhurst",2014-10-01,326
"Queens","Jackson Heights",2014-10-01,387
"Kings","Flatlands",2014-10-01,301
"Queens","Ozone Park",2014-10-01,308
"Queens","Queens Village",2014-10-01,290
"Kings","Park Slope",2014-10-01,892
"Kings","Brownsville",2014-10-01,254
"Queens","Richmond Hill",2014-10-01,291
"Kings","Bay Ridge",2014-10-01,450
"Kings","Bath Beach",2014-10-01,433
"Queens","Bayside",2014-10-01,467
"Queens","Maspeth",2014-10-01,374
"New York","Hamilton Heights",2014-10-01,605
"Queens","Woodside",2014-10-01,420
"Queens","Sunnyside",2014-10-01,444
"Kings","Coney Island",2014-10-01,313
"Queens","Rego Park",2014-10-01,421
"New York","Morningside Heights",2014-10-01,778
"Queens","Kew Gardens Hills",2014-10-01,375
"Bronx","Parkchester",2014-10-01,151
"Queens","Woodhaven",2014-10-01,288
"New York","Inwood",2014-10-01,508
"Kings","Dyker Heights",2014-10-01,480
"Queens","St. Albans",2014-10-01,254
"Queens","Hollis",2014-10-01,251
"Queens","Whitestone",2014-10-01,452
"Kings","Fort Greene",2014-10-01,907
"Kings","Greenwood",2014-10-01,752
"Kings","Greenpoint",2014-10-01,879
"Bronx","Kingsbridge",2014-10-01,238
"Queens","Rochdale",2014-10-01,284
"Queens","Glendale",2014-10-01,330
"Kings","Prospect Lefferts Gardens",2014-10-01,526
"Queens","Middle Village",2014-10-01,392
"Kings","Homecrest",2014-10-01,423
"Queens","Bellerose",2014-10-01,343
"New York","Clinton",2014-10-01,1319
"New York","Financial District",2014-10-01,1162
"Queens","Briarwood",2014-10-01,373
"Kings","Brighton Beach",2014-10-01,541
"Queens","Auburndale",2014-10-01,436
"Queens","Laurelton",2014-10-01,273
"Queens","Rosedale",2014-10-01,276
"Queens","Howard Beach",2014-10-01,272
"Queens","College Point",2014-10-01,386
"Kings","Marine Park",2014-10-01,375
"Queens","Douglaston-Little Neck",2014-10-01,462
"Kings","Clinton Hill",2014-10-01,739
"Queens","Fresh Meadows",2014-10-01,425
"Queens","Oakland Gardens",2014-10-01,451
"New York","West Village",2014-10-01,1687
"Queens","Kew Gardens",2014-10-01,361
"New York","Brooklyn Heights",2014-10-01,1027
"Kings","Wingate",2014-10-01,323
"Kings","Gowanus",2014-10-01,903
"Kings","Prospect Heights",2014-10-01,825
"Kings","New Utrecht",2014-10-01,471
"New York","Tribeca",2014-10-01,1673
"New York","Carnegie Hill",2014-10-01,1202
"Queens","Rockaway Park",2014-10-01,282
"New York","Tudor City",2014-10-01,1185
"New York","Battery Park",2014-10-01,1069
"Queens","Cambria Heights",2014-10-01,287
"Queens","Hillcrest",2014-10-01,410
"Queens","Jamaica Estates",2014-10-01,427
"Queens","Glen Oaks",2014-10-01,449
"Queens","Bay Terrace",2014-10-01,485
"Queens","Floral park",2014-10-01,427
"Kings","Boerum Hill",2014-10-01,905
"Queens","Jamaica Hills",2014-10-01,344
"Queens","Arverne",2014-10-01,211
"Kings","Georgetown",2014-10-01,346
"Kings","Downtown",2014-10-01,911
"Queens","Pomonok",2014-10-01,444
"Bronx","Clason Point",2014-10-01,243
"New York","Little Italy",2014-10-01,1491
"Kings","Windsor Terrace",2014-10-01,702
"Queens","Rockaway Beach",2014-10-01,259
"Queens","Springfield Gardens",2014-10-01,288
"Bronx","Country Club",2014-10-01,252
"Kings","Cobble Hill",2014-10-01,837
"Bronx","Woodlawn",2014-10-01,224
"Kings","Manhattan Beach",2014-10-01,553
"Kings","Gerritsen Beach",2014-10-01,333
"Queens","Holliswood",2014-10-01,366
"Queens","Belle Harbor",2014-10-01,330
"New York","Garment District",2014-10-01,1741
"Kings","Bergen Beach",2014-10-01,355
"Bronx","City Island",2014-10-01,296
"Kings","Columbia Street Waterfront District",2014-10-01,850
"Kings","DUMBO",2014-10-01,1053
"Queens","Utopia",2014-10-01,474
"Queens","Malba",2014-10-01,463
"Queens","Neponsit",2014-10-01,441
"New York","Upper West Side",2014-11-01,1340
"Kings","East New York",2014-11-01,273
"New York","Washington Heights",2014-11-01,522
"Queens","Astoria",2014-11-01,491
"Kings","Williamsburg",2014-11-01,774
"Kings","Bedford Stuyvesant",2014-11-01,483
"Kings","Flatbush",2014-11-01,419
"Kings","Crown Heights",2014-11-01,447
"Queens","Jamaica",2014-11-01,280
"New York","East Harlem",2014-11-01,819
"Kings","Bushwick",2014-11-01,483
"Kings","East Flatbush",2014-11-01,256
"Queens","Corona",2014-11-01,443
"Kings","Sunset Park",2014-11-01,502
"Kings","Borough Park",2014-11-01,401
"Kings","Bensonhurst",2014-11-01,459
"New York","Lower East Side",2014-11-01,1154
"Bronx","South Bronx",2014-11-01,203
"Queens","Flushing",2014-11-01,467
"Queens","South Ozone Park",2014-11-01,304
"Queens","Murray Hill",2014-11-01,439
"Queens","Forest Hills",2014-11-01,465
"Queens","Far Rockaway",2014-11-01,237
"Queens","Ridgewood",2014-11-01,406
"Queens","East Elmhurst",2014-11-01,326
"Queens","Jackson Heights",2014-11-01,391
"Kings","Flatlands",2014-11-01,303
"Queens","Ozone Park",2014-11-01,308
"Queens","Queens Village",2014-11-01,289
"Kings","Park Slope",2014-11-01,896
"Kings","Brownsville",2014-11-01,256
"Queens","Richmond Hill",2014-11-01,290
"Kings","Bay Ridge",2014-11-01,455
"Kings","Bath Beach",2014-11-01,434
"Queens","Bayside",2014-11-01,466
"Queens","Maspeth",2014-11-01,374
"New York","Hamilton Heights",2014-11-01,614
"Queens","Woodside",2014-11-01,425
"Queens","Sunnyside",2014-11-01,451
"Kings","Coney Island",2014-11-01,318
"Queens","Rego Park",2014-11-01,428
"New York","Morningside Heights",2014-11-01,788
"Queens","Kew Gardens Hills",2014-11-01,375
"Bronx","Parkchester",2014-11-01,150
"Queens","Woodhaven",2014-11-01,290
"New York","Inwood",2014-11-01,505
"Kings","Dyker Heights",2014-11-01,484
"Queens","St. Albans",2014-11-01,254
"Queens","Hollis",2014-11-01,251
"Queens","Whitestone",2014-11-01,453
"Kings","Fort Greene",2014-11-01,914
"Kings","Greenwood",2014-11-01,752
"Kings","Greenpoint",2014-11-01,884
"Bronx","Kingsbridge",2014-11-01,240
"Queens","Rochdale",2014-11-01,285
"Queens","Glendale",2014-11-01,329
"Kings","Prospect Lefferts Gardens",2014-11-01,532
"Queens","Middle Village",2014-11-01,392
"Kings","Homecrest",2014-11-01,425
"Queens","Bellerose",2014-11-01,343
"New York","Clinton",2014-11-01,1323
"New York","Financial District",2014-11-01,1173
"Queens","Briarwood",2014-11-01,371
"Kings","Brighton Beach",2014-11-01,544
"Queens","Auburndale",2014-11-01,437
"Queens","Laurelton",2014-11-01,275
"Queens","Rosedale",2014-11-01,277
"Queens","Howard Beach",2014-11-01,271
"Queens","College Point",2014-11-01,386
"Kings","Marine Park",2014-11-01,376
"Queens","Douglaston-Little Neck",2014-11-01,463
"Kings","Clinton Hill",2014-11-01,750
"Queens","Fresh Meadows",2014-11-01,428
"Queens","Oakland Gardens",2014-11-01,451
"New York","West Village",2014-11-01,1695
"Queens","Kew Gardens",2014-11-01,360
"New York","Brooklyn Heights",2014-11-01,1039
"Kings","Wingate",2014-11-01,326
"Kings","Gowanus",2014-11-01,908
"Kings","Prospect Heights",2014-11-01,835
"Kings","New Utrecht",2014-11-01,475
"New York","Tribeca",2014-11-01,1681
"New York","Carnegie Hill",2014-11-01,1211
"Queens","Rockaway Park",2014-11-01,282
"New York","Tudor City",2014-11-01,1193
"New York","Battery Park",2014-11-01,1088
"Queens","Cambria Heights",2014-11-01,288
"Queens","Hillcrest",2014-11-01,414
"Queens","Jamaica Estates",2014-11-01,428
"Queens","Glen Oaks",2014-11-01,448
"Queens","Bay Terrace",2014-11-01,483
"Queens","Floral park",2014-11-01,427
"Kings","Boerum Hill",2014-11-01,913
"Queens","Jamaica Hills",2014-11-01,345
"Queens","Arverne",2014-11-01,212
"Kings","Georgetown",2014-11-01,346
"Kings","Downtown",2014-11-01,921
"Queens","Pomonok",2014-11-01,445
"Bronx","Clason Point",2014-11-01,244
"New York","Little Italy",2014-11-01,1490
"Kings","Windsor Terrace",2014-11-01,709
"Queens","Rockaway Beach",2014-11-01,261
"Queens","Springfield Gardens",2014-11-01,289
"Bronx","Country Club",2014-11-01,253
"Kings","Cobble Hill",2014-11-01,843
"Bronx","Woodlawn",2014-11-01,226
"Kings","Manhattan Beach",2014-11-01,561
"Kings","Gerritsen Beach",2014-11-01,333
"Queens","Holliswood",2014-11-01,369
"Queens","Belle Harbor",2014-11-01,330
"New York","Garment District",2014-11-01,1742
"Kings","Bergen Beach",2014-11-01,357
"Bronx","City Island",2014-11-01,298
"Kings","Columbia Street Waterfront District",2014-11-01,854
"Kings","DUMBO",2014-11-01,1058
"Queens","Utopia",2014-11-01,474
"Queens","Malba",2014-11-01,464
"Queens","Neponsit",2014-11-01,439
"New York","Upper West Side",2014-12-01,1342
"Kings","East New York",2014-12-01,276
"New York","Washington Heights",2014-12-01,529
"Queens","Astoria",2014-12-01,494
"Kings","Williamsburg",2014-12-01,772
"Kings","Bedford Stuyvesant",2014-12-01,480
"Kings","Flatbush",2014-12-01,422
"Kings","Crown Heights",2014-12-01,452
"Queens","Jamaica",2014-12-01,280
"New York","East Harlem",2014-12-01,816
"Kings","Bushwick",2014-12-01,501
"Kings","East Flatbush",2014-12-01,258
"Queens","Corona",2014-12-01,442
"Kings","Sunset Park",2014-12-01,508
"Kings","Borough Park",2014-12-01,403
"Kings","Bensonhurst",2014-12-01,463
"New York","Lower East Side",2014-12-01,1156
"Bronx","South Bronx",2014-12-01,203
"Queens","Flushing",2014-12-01,466
"Queens","South Ozone Park",2014-12-01,304
"Queens","Murray Hill",2014-12-01,438
"Queens","Forest Hills",2014-12-01,465
"Queens","Far Rockaway",2014-12-01,236
"Queens","Ridgewood",2014-12-01,406
"Queens","East Elmhurst",2014-12-01,327
"Queens","Jackson Heights",2014-12-01,390
"Kings","Flatlands",2014-12-01,305
"Queens","Ozone Park",2014-12-01,307
"Queens","Queens Village",2014-12-01,288
"Kings","Park Slope",2014-12-01,899
"Kings","Brownsville",2014-12-01,258
"Queens","Richmond Hill",2014-12-01,289
"Kings","Bay Ridge",2014-12-01,457
"Kings","Bath Beach",2014-12-01,437
"Queens","Bayside",2014-12-01,465
"Queens","Maspeth",2014-12-01,375
"New York","Hamilton Heights",2014-12-01,616
"Queens","Woodside",2014-12-01,427
"Queens","Sunnyside",2014-12-01,455
"Kings","Coney Island",2014-12-01,321
"Queens","Rego Park",2014-12-01,430
"New York","Morningside Heights",2014-12-01,796
"Queens","Kew Gardens Hills",2014-12-01,377
"Bronx","Parkchester",2014-12-01,147
"Queens","Woodhaven",2014-12-01,291
"New York","Inwood",2014-12-01,487
"Kings","Dyker Heights",2014-12-01,488
"Queens","St. Albans",2014-12-01,254
"Queens","Hollis",2014-12-01,250
"Queens","Whitestone",2014-12-01,452
"Kings","Fort Greene",2014-12-01,915
"Kings","Greenwood",2014-12-01,752
"Kings","Greenpoint",2014-12-01,887
"Bronx","Kingsbridge",2014-12-01,241
"Queens","Rochdale",2014-12-01,285
"Queens","Glendale",2014-12-01,330
"Kings","Prospect Lefferts Gardens",2014-12-01,538
"Queens","Middle Village",2014-12-01,392
"Kings","Homecrest",2014-12-01,428
"Queens","Bellerose",2014-12-01,342
"New York","Clinton",2014-12-01,1326
"New York","Financial District",2014-12-01,1179
"Queens","Briarwood",2014-12-01,367
"Kings","Brighton Beach",2014-12-01,546
"Queens","Auburndale",2014-12-01,437
"Queens","Laurelton",2014-12-01,274
"Queens","Rosedale",2014-12-01,276
"Queens","Howard Beach",2014-12-01,272
"Queens","College Point",2014-12-01,387
"Kings","Marine Park",2014-12-01,377
"Queens","Douglaston-Little Neck",2014-12-01,464
"Kings","Clinton Hill",2014-12-01,753
"Queens","Fresh Meadows",2014-12-01,428
"Queens","Oakland Gardens",2014-12-01,449
"New York","West Village",2014-12-01,1696
"Queens","Kew Gardens",2014-12-01,359
"New York","Brooklyn Heights",2014-12-01,1050
"Kings","Wingate",2014-12-01,333
"Kings","Gowanus",2014-12-01,913
"Kings","Prospect Heights",2014-12-01,838
"Kings","New Utrecht",2014-12-01,479
"New York","Tribeca",2014-12-01,1678
"New York","Carnegie Hill",2014-12-01,1226
"Queens","Rockaway Park",2014-12-01,277
"New York","Tudor City",2014-12-01,1199
"New York","Battery Park",2014-12-01,1097
"Queens","Cambria Heights",2014-12-01,288
"Queens","Hillcrest",2014-12-01,417
"Queens","Jamaica Estates",2014-12-01,427
"Queens","Glen Oaks",2014-12-01,446
"Queens","Bay Terrace",2014-12-01,485
"Queens","Floral park",2014-12-01,427
"Kings","Boerum Hill",2014-12-01,923
"Queens","Jamaica Hills",2014-12-01,343
"Queens","Arverne",2014-12-01,212
"Kings","Georgetown",2014-12-01,345
"Kings","Downtown",2014-12-01,926
"Queens","Pomonok",2014-12-01,446
"Bronx","Clason Point",2014-12-01,243
"New York","Little Italy",2014-12-01,1490
"Kings","Windsor Terrace",2014-12-01,723
"Queens","Rockaway Beach",2014-12-01,258
"Queens","Springfield Gardens",2014-12-01,290
"Bronx","Country Club",2014-12-01,255
"Kings","Cobble Hill",2014-12-01,862
"Bronx","Woodlawn",2014-12-01,228
"Kings","Manhattan Beach",2014-12-01,570
"Kings","Gerritsen Beach",2014-12-01,332
"Queens","Holliswood",2014-12-01,369
"Queens","Belle Harbor",2014-12-01,330
"New York","Garment District",2014-12-01,1728
"Kings","Bergen Beach",2014-12-01,357
"Bronx","City Island",2014-12-01,301
"Kings","Columbia Street Waterfront District",2014-12-01,862
"Kings","DUMBO",2014-12-01,1063
"Queens","Utopia",2014-12-01,473
"Queens","Malba",2014-12-01,465
"Queens","Neponsit",2014-12-01,436
"New York","Upper West Side",2015-01-01,1341
"Kings","East New York",2015-01-01,277
"New York","Washington Heights",2015-01-01,531
"Queens","Astoria",2015-01-01,494
"Kings","Williamsburg",2015-01-01,767
"Kings","Bedford Stuyvesant",2015-01-01,477
"Kings","Flatbush",2015-01-01,427
"Kings","Crown Heights",2015-01-01,455
"Queens","Jamaica",2015-01-01,279
"New York","East Harlem",2015-01-01,805
"Kings","Bushwick",2015-01-01,513
"Kings","East Flatbush",2015-01-01,258
"Queens","Corona",2015-01-01,440
"Kings","Sunset Park",2015-01-01,514
"Kings","Borough Park",2015-01-01,404
"Kings","Bensonhurst",2015-01-01,464
"New York","Lower East Side",2015-01-01,1154
"Bronx","South Bronx",2015-01-01,201
"Queens","Flushing",2015-01-01,464
"Queens","South Ozone Park",2015-01-01,303
"Queens","Murray Hill",2015-01-01,437
"Queens","Forest Hills",2015-01-01,466
"Queens","Far Rockaway",2015-01-01,234
"Queens","Ridgewood",2015-01-01,410
"Queens","East Elmhurst",2015-01-01,327
"Queens","Jackson Heights",2015-01-01,387
"Kings","Flatlands",2015-01-01,306
"Queens","Ozone Park",2015-01-01,307
"Queens","Queens Village",2015-01-01,286
"Kings","Park Slope",2015-01-01,900
"Kings","Brownsville",2015-01-01,261
"Queens","Richmond Hill",2015-01-01,290
"Kings","Bay Ridge",2015-01-01,459
"Kings","Bath Beach",2015-01-01,439
"Queens","Bayside",2015-01-01,466
"Queens","Maspeth",2015-01-01,378
"New York","Hamilton Heights",2015-01-01,613
"Queens","Woodside",2015-01-01,429
"Queens","Sunnyside",2015-01-01,458
"Kings","Coney Island",2015-01-01,321
"Queens","Rego Park",2015-01-01,432
"New York","Morningside Heights",2015-01-01,801
"Queens","Kew Gardens Hills",2015-01-01,381
"Bronx","Parkchester",2015-01-01,147
"Queens","Woodhaven",2015-01-01,291
"New York","Inwood",2015-01-01,464
"Kings","Dyker Heights",2015-01-01,490
"Queens","St. Albans",2015-01-01,254
"Queens","Hollis",2015-01-01,249
"Queens","Whitestone",2015-01-01,452
"Kings","Fort Greene",2015-01-01,916
"Kings","Greenwood",2015-01-01,756
"Kings","Greenpoint",2015-01-01,885
"Bronx","Kingsbridge",2015-01-01,241
"Queens","Rochdale",2015-01-01,285
"Queens","Glendale",2015-01-01,333
"Kings","Prospect Lefferts Gardens",2015-01-01,544
"Queens","Middle Village",2015-01-01,394
"Kings","Homecrest",2015-01-01,430
"Queens","Bellerose",2015-01-01,341
"New York","Clinton",2015-01-01,1327
"New York","Financial District",2015-01-01,1181
"Queens","Briarwood",2015-01-01,367
"Kings","Brighton Beach",2015-01-01,549
"Queens","Auburndale",2015-01-01,437
"Queens","Laurelton",2015-01-01,273
"Queens","Rosedale",2015-01-01,275
"Queens","Howard Beach",2015-01-01,272
"Queens","College Point",2015-01-01,390
"Kings","Marine Park",2015-01-01,377
"Queens","Douglaston-Little Neck",2015-01-01,465
"Kings","Clinton Hill",2015-01-01,749
"Queens","Fresh Meadows",2015-01-01,427
"Queens","Oakland Gardens",2015-01-01,448
"New York","West Village",2015-01-01,1704
"Queens","Kew Gardens",2015-01-01,359
"New York","Brooklyn Heights",2015-01-01,1049
"Kings","Wingate",2015-01-01,339
"Kings","Gowanus",2015-01-01,921
"Kings","Prospect Heights",2015-01-01,837
"Kings","New Utrecht",2015-01-01,483
"New York","Tribeca",2015-01-01,1672
"New York","Carnegie Hill",2015-01-01,1234
"Queens","Rockaway Park",2015-01-01,273
"New York","Tudor City",2015-01-01,1195
"New York","Battery Park",2015-01-01,1094
"Queens","Cambria Heights",2015-01-01,288
"Queens","Hillcrest",2015-01-01,418
"Queens","Jamaica Estates",2015-01-01,426
"Queens","Glen Oaks",2015-01-01,445
"Queens","Bay Terrace",2015-01-01,487
"Queens","Floral park",2015-01-01,427
"Kings","Boerum Hill",2015-01-01,933
"Queens","Jamaica Hills",2015-01-01,343
"Queens","Arverne",2015-01-01,211
"Kings","Georgetown",2015-01-01,344
"Kings","Downtown",2015-01-01,927
"Queens","Pomonok",2015-01-01,447
"Bronx","Clason Point",2015-01-01,243
"New York","Little Italy",2015-01-01,1498
"Kings","Windsor Terrace",2015-01-01,737
"Queens","Rockaway Beach",2015-01-01,252
"Queens","Springfield Gardens",2015-01-01,291
"Bronx","Country Club",2015-01-01,257
"Kings","Cobble Hill",2015-01-01,884
"Bronx","Woodlawn",2015-01-01,229
"Kings","Manhattan Beach",2015-01-01,579
"Kings","Gerritsen Beach",2015-01-01,331
"Queens","Holliswood",2015-01-01,368
"Queens","Belle Harbor",2015-01-01,329
"New York","Garment District",2015-01-01,1744
"Kings","Bergen Beach",2015-01-01,356
"Bronx","City Island",2015-01-01,303
"Kings","Columbia Street Waterfront District",2015-01-01,877
"Kings","DUMBO",2015-01-01,1079
"Queens","Utopia",2015-01-01,473
"Queens","Malba",2015-01-01,467
"Queens","Neponsit",2015-01-01,433
"New York","Upper West Side",2015-02-01,1345
"Kings","East New York",2015-02-01,277
"New York","Washington Heights",2015-02-01,533
"Queens","Astoria",2015-02-01,491
"Kings","Williamsburg",2015-02-01,776
"Kings","Bedford Stuyvesant",2015-02-01,478
"Kings","Flatbush",2015-02-01,434
"Kings","Crown Heights",2015-02-01,457
"Queens","Jamaica",2015-02-01,278
"New York","East Harlem",2015-02-01,795
"Kings","Bushwick",2015-02-01,516
"Kings","East Flatbush",2015-02-01,259
"Queens","Corona",2015-02-01,439
"Kings","Sunset Park",2015-02-01,524
"Kings","Borough Park",2015-02-01,409
"Kings","Bensonhurst",2015-02-01,466
"New York","Lower East Side",2015-02-01,1155
"Bronx","South Bronx",2015-02-01,199
"Queens","Flushing",2015-02-01,462
"Queens","South Ozone Park",2015-02-01,303
"Queens","Murray Hill",2015-02-01,437
"Queens","Forest Hills",2015-02-01,467
"Queens","Far Rockaway",2015-02-01,233
"Queens","Ridgewood",2015-02-01,415
"Queens","East Elmhurst",2015-02-01,327
"Queens","Jackson Heights",2015-02-01,387
"Kings","Flatlands",2015-02-01,307
"Queens","Ozone Park",2015-02-01,308
"Queens","Queens Village",2015-02-01,286
"Kings","Park Slope",2015-02-01,907
"Kings","Brownsville",2015-02-01,263
"Queens","Richmond Hill",2015-02-01,289
"Kings","Bay Ridge",2015-02-01,462
"Kings","Bath Beach",2015-02-01,441
"Queens","Bayside",2015-02-01,465
"Queens","Maspeth",2015-02-01,380
"New York","Hamilton Heights",2015-02-01,616
"Queens","Woodside",2015-02-01,430
"Queens","Sunnyside",2015-02-01,460
"Kings","Coney Island",2015-02-01,323
"Queens","Rego Park",2015-02-01,434
"New York","Morningside Heights",2015-02-01,806
"Queens","Kew Gardens Hills",2015-02-01,383
"Bronx","Parkchester",2015-02-01,146
"Queens","Woodhaven",2015-02-01,290
"New York","Inwood",2015-02-01,449
"Kings","Dyker Heights",2015-02-01,492
"Queens","St. Albans",2015-02-01,253
"Queens","Hollis",2015-02-01,248
"Queens","Whitestone",2015-02-01,452
"Kings","Fort Greene",2015-02-01,923
"Kings","Greenwood",2015-02-01,767
"Kings","Greenpoint",2015-02-01,888
"Bronx","Kingsbridge",2015-02-01,241
"Queens","Rochdale",2015-02-01,283
"Queens","Glendale",2015-02-01,335
"Kings","Prospect Lefferts Gardens",2015-02-01,550
"Queens","Middle Village",2015-02-01,395
"Kings","Homecrest",2015-02-01,431
"Queens","Bellerose",2015-02-01,340
"New York","Clinton",2015-02-01,1329
"New York","Financial District",2015-02-01,1184
"Queens","Briarwood",2015-02-01,369
"Kings","Brighton Beach",2015-02-01,554
"Queens","Auburndale",2015-02-01,437
"Queens","Laurelton",2015-02-01,271
"Queens","Rosedale",2015-02-01,273
"Queens","Howard Beach",2015-02-01,272
"Queens","College Point",2015-02-01,392
"Kings","Marine Park",2015-02-01,379
"Queens","Douglaston-Little Neck",2015-02-01,464
"Kings","Clinton Hill",2015-02-01,749
"Queens","Fresh Meadows",2015-02-01,426
"Queens","Oakland Gardens",2015-02-01,447
"New York","West Village",2015-02-01,1715
"Queens","Kew Gardens",2015-02-01,356
"New York","Brooklyn Heights",2015-02-01,1038
"Kings","Wingate",2015-02-01,344
